sample_name,data_dir,sample_type,comments,acquisition_method,processing_method,rack_code,plate_code,vial_position,rack_position,plate_position,injection_volume,dilution_factor,weight_to_volume,set_name,filename
150627_22_BloodProject01_P_200_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_200_Broth-6-10.0x.mzML
150627_22_BloodProject01_P_200_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_200_Broth-6.mzML
150627_22_BloodProject01_P_201_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_201_Broth-1-10.0x.mzML
150627_22_BloodProject01_P_201_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_201_Broth-1.mzML
150627_22_BloodProject01_P_201_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_201_Broth-2-10.0x.mzML
150627_22_BloodProject01_P_201_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_201_Broth-2.mzML
150627_22_BloodProject01_P_201_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_201_Broth-3-10.0x.mzML
150627_22_BloodProject01_P_201_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_201_Broth-3.mzML
150627_22_BloodProject01_P_201_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_201_Broth-4-10.0x.mzML
150627_22_BloodProject01_P_201_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_201_Broth-4.mzML
150627_22_BloodProject01_P_201_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_201_Broth-5-10.0x.mzML
150627_22_BloodProject01_P_201_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_201_Broth-5.mzML
150627_22_BloodProject01_P_201_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_201_Broth-6-10.0x.mzML
150627_22_BloodProject01_P_201_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_201_Broth-6.mzML
150627_22_BloodProject01_P_202_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_202_Broth-1-10.0x.mzML
150627_22_BloodProject01_P_202_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_202_Broth-1.mzML
150627_22_BloodProject01_P_202_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_202_Broth-2-10.0x.mzML
150627_22_BloodProject01_P_202_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_202_Broth-2.mzML
150627_22_BloodProject01_P_202_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_202_Broth-3-10.0x.mzML
150627_22_BloodProject01_P_202_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_202_Broth-3.mzML
150627_22_BloodProject01_P_202_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_202_Broth-4-10.0x.mzML
150627_22_BloodProject01_P_202_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_202_Broth-4.mzML
150627_22_BloodProject01_P_202_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_202_Broth-5-10.0x.mzML
150627_22_BloodProject01_P_202_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_202_Broth-5.mzML
150627_22_BloodProject01_P_202_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_202_Broth-6-10.0x.mzML
150627_22_BloodProject01_P_202_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_202_Broth-6.mzML
150627_22_BloodProject01_P_203_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_203_Broth-1-10.0x.mzML
150627_22_BloodProject01_P_203_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_203_Broth-1.mzML
150627_22_BloodProject01_P_203_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_203_Broth-2-10.0x.mzML
150627_22_BloodProject01_P_203_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_203_Broth-2.mzML
150627_22_BloodProject01_P_203_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_203_Broth-3-10.0x.mzML
150627_22_BloodProject01_P_203_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_203_Broth-3.mzML
150627_22_BloodProject01_P_203_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_203_Broth-4-10.0x.mzML
150627_22_BloodProject01_P_203_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_203_Broth-4.mzML
150627_22_BloodProject01_P_203_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_203_Broth-5-10.0x.mzML
150627_22_BloodProject01_P_203_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_203_Broth-5.mzML
150627_22_BloodProject01_P_203_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_203_Broth-6-10.0x.mzML
150627_22_BloodProject01_P_203_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_203_Broth-6.mzML
150627_22_BloodProject01_P_204_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_204_Broth-1-10.0x.mzML
150627_22_BloodProject01_P_204_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_204_Broth-1.mzML
150627_22_BloodProject01_P_204_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_204_Broth-2-10.0x.mzML
150627_22_BloodProject01_P_204_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_204_Broth-2.mzML
150627_22_BloodProject01_P_204_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_204_Broth-3-10.0x.mzML
150627_22_BloodProject01_P_204_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_204_Broth-3.mzML
150627_22_BloodProject01_P_204_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_204_Broth-4-10.0x.mzML
150627_22_BloodProject01_P_204_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_204_Broth-4.mzML
150627_22_BloodProject01_P_204_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_204_Broth-5-10.0x.mzML
150627_22_BloodProject01_P_204_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_204_Broth-5.mzML
150627_22_BloodProject01_P_204_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_204_Broth-6-10.0x.mzML
150627_22_BloodProject01_P_204_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_204_Broth-6.mzML
150627_22_BloodProject01_P_205_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_205_Broth-1-10.0x.mzML
150627_22_BloodProject01_P_205_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_205_Broth-1.mzML
150627_22_BloodProject01_P_205_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_205_Broth-2-10.0x.mzML
150627_22_BloodProject01_P_205_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_205_Broth-2.mzML
150627_22_BloodProject01_P_205_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_205_Broth-3-10.0x.mzML
150627_22_BloodProject01_P_205_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_205_Broth-3.mzML
150627_22_BloodProject01_P_205_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_205_Broth-4-10.0x.mzML
150627_22_BloodProject01_P_205_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_205_Broth-4.mzML
150627_22_BloodProject01_P_205_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_205_Broth-5-10.0x.mzML
150627_22_BloodProject01_P_205_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_205_Broth-5.mzML
150627_22_BloodProject01_P_205_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_205_Broth-6-10.0x.mzML
150627_22_BloodProject01_P_205_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_P_205_Broth-6.mzML
150627_22_BloodProject01_RBC_171_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_171_Broth-1-10.0x.mzML
150627_22_BloodProject01_RBC_171_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_171_Broth-1.mzML
150627_22_BloodProject01_RBC_171_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_171_Broth-2-10.0x.mzML
150627_22_BloodProject01_RBC_171_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_171_Broth-2.mzML
150627_22_BloodProject01_RBC_171_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_171_Broth-3-10.0x.mzML
150627_22_BloodProject01_RBC_171_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_171_Broth-3.mzML
150627_22_BloodProject01_RBC_171_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_171_Broth-4-10.0x.mzML
150627_22_BloodProject01_RBC_171_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_171_Broth-4.mzML
150627_22_BloodProject01_RBC_171_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_171_Broth-5-10.0x.mzML
150627_22_BloodProject01_RBC_171_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_171_Broth-5.mzML
150627_22_BloodProject01_RBC_171_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_171_Broth-6-10.0x.mzML
150627_22_BloodProject01_RBC_171_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_171_Broth-6.mzML
150627_22_BloodProject01_RBC_172_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_172_Broth-1-10.0x.mzML
150627_22_BloodProject01_RBC_172_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_172_Broth-1.mzML
150627_22_BloodProject01_RBC_172_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_172_Broth-2-10.0x.mzML
150627_22_BloodProject01_RBC_172_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_172_Broth-2.mzML
150627_22_BloodProject01_RBC_172_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_172_Broth-3-10.0x.mzML
150627_22_BloodProject01_RBC_172_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_172_Broth-3.mzML
150627_22_BloodProject01_RBC_172_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_172_Broth-4-10.0x.mzML
150627_22_BloodProject01_RBC_172_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_172_Broth-4.mzML
150627_22_BloodProject01_RBC_172_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_172_Broth-5-10.0x.mzML
150627_22_BloodProject01_RBC_172_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_172_Broth-5.mzML
150627_22_BloodProject01_RBC_172_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_172_Broth-6-10.0x.mzML
150627_22_BloodProject01_RBC_172_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_172_Broth-6.mzML
150627_22_BloodProject01_RBC_173_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_173_Broth-1-10.0x.mzML
150627_22_BloodProject01_RBC_173_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_173_Broth-1.mzML
150627_22_BloodProject01_RBC_173_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_173_Broth-2-10.0x.mzML
150627_22_BloodProject01_RBC_173_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_173_Broth-2.mzML
150627_22_BloodProject01_RBC_173_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_173_Broth-3-10.0x.mzML
150627_22_BloodProject01_RBC_173_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_173_Broth-3.mzML
150627_22_BloodProject01_RBC_173_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_173_Broth-4-10.0x.mzML
150627_22_BloodProject01_RBC_173_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_173_Broth-5-10.0x.mzML
150627_22_BloodProject01_RBC_173_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_173_Broth-6-10.0x.mzML
150627_22_BloodProject01_RBC_174_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_174_Broth-1-10.0x.mzML
150627_22_BloodProject01_RBC_174_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_174_Broth-2-10.0x.mzML
150627_22_BloodProject01_RBC_174_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_174_Broth-3-10.0x.mzML
150627_22_BloodProject01_RBC_175_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_175_Broth-1-10.0x.mzML
150627_22_BloodProject01_RBC_175_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_175_Broth-2-10.0x.mzML
150627_22_BloodProject01_RBC_175_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_175_Broth-3-10.0x.mzML
150627_22_BloodProject01_RBC_176_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_176_Broth-1-10.0x.mzML
150627_22_BloodProject01_RBC_176_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_176_Broth-2-10.0x.mzML
150627_22_BloodProject01_RBC_176_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_176_Broth-3-10.0x.mzML
150627_22_BloodProject01_RBC_177_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_177_Broth-1-10.0x.mzML
150627_22_BloodProject01_RBC_177_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_177_Broth-1.mzML
150627_22_BloodProject01_RBC_177_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_177_Broth-2-10.0x.mzML
150627_22_BloodProject01_RBC_177_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_177_Broth-2.mzML
150627_22_BloodProject01_RBC_177_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_177_Broth-3-10.0x.mzML
150627_22_BloodProject01_RBC_177_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_177_Broth-3.mzML
150627_22_BloodProject01_RBC_177_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_177_Broth-4-10.0x.mzML
150627_22_BloodProject01_RBC_177_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_177_Broth-4.mzML
150627_22_BloodProject01_RBC_177_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_177_Broth-5-10.0x.mzML
150627_22_BloodProject01_RBC_177_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_177_Broth-5.mzML
150627_22_BloodProject01_RBC_177_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_177_Broth-6-10.0x.mzML
150627_22_BloodProject01_RBC_177_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_177_Broth-6.mzML
150627_22_BloodProject01_RBC_178_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_178_Broth-1-10.0x.mzML
150627_22_BloodProject01_RBC_178_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_178_Broth-1.mzML
150627_22_BloodProject01_RBC_178_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_178_Broth-2-10.0x.mzML
150627_22_BloodProject01_RBC_178_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_178_Broth-2.mzML
150627_22_BloodProject01_RBC_178_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_178_Broth-3-10.0x.mzML
150627_22_BloodProject01_RBC_178_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_178_Broth-3.mzML
150627_22_BloodProject01_RBC_178_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_178_Broth-4-10.0x.mzML
150627_22_BloodProject01_RBC_178_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_178_Broth-4.mzML
150627_22_BloodProject01_RBC_178_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_178_Broth-5-10.0x.mzML
150627_22_BloodProject01_RBC_178_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_178_Broth-5.mzML
150627_22_BloodProject01_RBC_178_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_178_Broth-6-10.0x.mzML
150627_22_BloodProject01_RBC_178_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_178_Broth-6.mzML
150627_22_BloodProject01_RBC_179_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_179_Broth-1-10.0x.mzML
150627_22_BloodProject01_RBC_179_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_179_Broth-1.mzML
150627_22_BloodProject01_RBC_179_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_179_Broth-2-10.0x.mzML
150627_22_BloodProject01_RBC_179_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_179_Broth-2.mzML
150627_22_BloodProject01_RBC_179_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_179_Broth-3-10.0x.mzML
150627_22_BloodProject01_RBC_179_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_179_Broth-3.mzML
150627_22_BloodProject01_RBC_179_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_179_Broth-4-10.0x.mzML
150627_22_BloodProject01_RBC_179_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_179_Broth-4.mzML
150627_22_BloodProject01_RBC_179_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_179_Broth-5-10.0x.mzML
150627_22_BloodProject01_RBC_179_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150627_22_BloodProject01_RBC_179_Broth-5.mzML
